"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","device","early_stopping","epochs","experiment_name","gradient_accumulation_steps","label_smoothing","learning_rate","max_grad_norm","mixed_precision","monitor_metric","monitor_mode","n_folds","num_classes","num_workers","optimizer","output_dir","patience","save_best","save_every","scheduler","seed","warmup_epochs","weight_decay","best_accuracy","best_auc","best_epoch","best_f1","epoch","epoch_time_s","final/MCC","final/accuracy","final/auc_roc","final/balanced_accuracy","final/best_epoch","final/cohens_kappa","final/f1_macro","final/f1_weighted","final/precision_macro","final/recall_macro","final/sensitivity","final/specificity","lr","train/acc","val/acc","train/loss","val/auc","val/f1","val/loss","val/precision","val/recall","val/specificity"
"quantum_ring_RY_fold0","finished","-","","","2026-03-16T05:51:39.000Z","2793","","128","auto","true","30","quantum_ring_RY","4","0","0.001","1","true","val_f1","max","5","5","4","adamw","outputs/results","5","true","0","cosine","42","3","0.0001","0.8341441080524238","0.9497321462478642","25","0.63158809378702","30","92.16565585136414","0.7089976909074728","0.8341441080524238","0.9497321462478642","0.6696601204430008","25","0.7073887837508355","0.63158809378702","0.8216657100954264","0.6964172426505753","0.6696601204430008","0.6696601204430008","0.9430614975097548","0.000003379100609369949","87.10828846681868","83.73490528243576","0.34030813260842824","0.9508058498218612","0.6288458238309736","0.43898264193621866","0.6765542665845368","0.6499532522412202","0.9407728315920996"
"quantum_ring_RX_fold0","finished","-","","","2026-03-16T05:28:47.000Z","1370","","128","auto","true","30","quantum_ring_RX","4","0","0.001","1","true","val_f1","max","5","5","4","adamw","outputs/results","5","true","0","cosine","42","3","0.0001","0.8197218565787214","0.9413768581952004","10","0.6142619413655901","15","88.71308517456055","0.6831163981515139","0.8197218565787214","0.9413768581952004","0.6306952574399867","10","0.6813610845001126","0.6142619413655901","0.8064559618411744","0.602521653879984","0.6306952574399867","0.6306952574399867","0.9376424378528674","0.000643074185507527","83.58661525421705","83.00806959308647","0.42502992915288185","0.9470508182720974","0.61334365567314","0.4468246523263681","0.6076422678489061","0.6270715170665884","0.9413506100424645"
"convnext_fold0","finished","-","","","2026-03-16T04:31:56.000Z","3408","","128","auto","true","30","convnext","4","0","0.001","1","true","val_f1","max","5","5","4","adamw","outputs/results","5","true","0","cosine","42","3","0.0001","0.8310536255937733","0.9509649292686888","11","0.6834089393743058","16","140.6006691455841","0.7108309250974986","0.8310536255937733","0.9509649292686888","0.7220292723534255","11","0.7095940564840485","0.6834089393743058","0.8348460685453393","0.6593967586218208","0.7220292723534255","0.7220292723534255","0.9459793970911268","0.0005865254506203184","98.88500244726444","83.7463515137641","0.03150756460195052","0.9483028723120476","0.6655239387461799","0.8930860333090281","0.6700524578003744","0.6631499013964556","0.9414469083831872"
"efficientnet_fold0","finished","-","","","2026-03-16T04:03:50.000Z","1631","","128","auto","true","30","efficientnet","4","0","0.001","1","true","val_f1","max","5","5","4","adamw","outputs/results","5","true","0","cosine","42","3","0.0001","0.8401533794997997","0.9513211429573936","10","0.6836231819992056","15","102.62683296203612","0.7137837504109127","0.8401533794997997","0.9513211429573936","0.6849438957627793","10","0.7130559200673867","0.6836231819992056","0.8384880910793348","0.6860262809925265","0.6849438957627793","0.6849438957627793","0.9414882024212776","0.000643074185507527","99.49264029987944","83.36290276426487","0.0151638729426697","0.9453638741990588","0.6676851610776081","1.086710843291596","0.6646173517926701","0.6761334681489131","0.9404687851138084"
"deit_fold0","finished","-","","","2026-03-16T03:43:07.000Z","1240","","128","auto","true","30","deit","4","0","0.001","1","true","val_f1","max","5","5","4","adamw","outputs/results","5","true","0","cosine","42","3","0.0001","0.8327705602930235","0.9576394376144212","9","0.6840402163660533","14","86.53755760192871","0.7033995349106268","0.8327705602930235","0.9576394376144212","0.7009758082876765","9","0.7026115891689917","0.6840402163660533","0.8325214094662435","0.6781569727307498","0.7009758082876765","0.7009758082876765","0.940270858101764","0.000697684646437889","92.17711031790562","83.21410175699651","0.19907887397149135","0.9553325105510744","0.675771578079592","0.5086863070291324","0.676021084280474","0.6826772877762257","0.939389660078424"
"vit_fold0","finished","-","","","2026-03-16T03:29:28.000Z","807","","128","auto","true","30","vit","4","0","0.001","1","true","val_f1","max","5","5","4","adamw","outputs/results","5","true","0","cosine","42","3","0.0001","0.8297945401476564","0.9566927053855252","4","0.6903425918952162","9","87.34074068069458","0.7076849582689207","0.8297945401476564","0.9566927053855252","0.7304557494023014","4","0.706680596158498","0.6903425918952162","0.8365902644633132","0.6670708971946605","0.7304557494023014","0.7304557494023014","0.9460426035613164","0.000917276860461834","89.17354089319183","85.07983746351513","0.27529847558218107","0.9608207533063288","0.6823693521065033","0.4017127282428045","0.697009872815007","0.6840005255091447","0.9524298843464336"
"swin_fold0","finished","-","","","2026-03-16T02:40:11.000Z","2940","","128","auto","true","30","swin","4","0","0.001","1","true","val_f1","max","5","5","4","adamw","outputs/results","5","true","0","cosine","42","3","0.0001","0.8461626509471757","0.9591207096149236","11","0.6957648560855371","16","180.0038607120514","0.7316141527517102","0.8461626509471757","0.9591207096149236","0.7163334879218728","11","0.7311088820288727","0.6957648560855371","0.8455190109210584","0.6828961948110875","0.7163334879218728","0.7163334879218728","0.9487153800636084","0.0005865254506203184","94.00121766328029","82.91077662679562","0.15631828876283332","0.956678048816919","0.6815017727756061","0.5895188269715239","0.68540989966058","0.6926103803847937","0.9354147611598476"
"snn_qif_vit_fold0","finished","-","","","2026-03-16T01:24:40.000Z","4526","","128","auto","true","30","snn_qif_vit","4","0","0.001","1","true","val_f1","max","5","5","4","adamw","outputs/results","5","true","0","cosine","42","3","0.0001","0.6190694213930064","0.5366971288444798","1","0.15294450335807705","6","738.8088746070862","0","0.6190694213930064","0.5366971288444798","0.2","1","0","0.15294450335807705","0.4734163259956274","0.12381388427860128","0.2","0.2","0.8","0.0009860203882490518","60.23374359831437","61.90694213930064","1.3023317005798107","0.5058974834598662","0.15294450335807705","1.2889581435788289","0.12381388427860128","0.2","0.8"
"snn_lif_vit_fold0","finished","-","","","2026-03-15T23:32:59.000Z","6698","","128","auto","true","30","snn_lif_vit","4","0","0.001","1","true","val_f1","max","5","5","4","adamw","outputs/results","5","true","0","cosine","42","3","0.0001","0.465232072340182","0.781861385401072","5","0.3090774282528713","10","659.4244480133057","0.304608524387704","0.465232072340182","0.781861385401072","0.4018341901592288","5","0.2581027059709582","0.3090774282528713","0.45782555637455585","0.46650922672496664","0.4018341901592288","0.4018341901592288","0.860457174684725","0.0008825728463831227","71.0709467928898","64.73416127739941","1.109654622769538","0.7822780217226585","0.27991741822627947","1.2283525540880913","0.2800699615517151","0.3621766112791556","0.8624591430569744"
"snn_qif_resnet_fold0","finished","-","","","2026-03-15T22:04:01.000Z","5336","","128","auto","true","30","snn_qif_resnet","4","0","0.001","1","true","val_f1","max","5","5","4","adamw","outputs/results","5","true","0","cosine","42","3","0.0001","0.13552337892748811","0.5","1","0.047739529257597904","6","878.0092761516571","0","0.13552337892748811","0.5","0.2","1","0","0.047739529257597904","0.03234911156698673","0.027104675785497623","0.2","0.2","0.8","0.0009860203882490518","22.357252856136665","13.552337892748811","1.5738833880606498","0.5","0.047739529257597904","1.6094372272491455","0.027104675785497623","0.2","0.8"
"snn_lif_resnet_fold0","finished","-","","","2026-03-15T20:05:03.000Z","7135","","128","auto","true","30","snn_lif_resnet","4","0","0.001","1","true","val_f1","max","5","5","4","adamw","outputs/results","5","true","0","cosine","42","3","0.0001","0.6204429691524066","0.5535613626259922","4","0.22033020793894717","9","774.2793219089508","0.15289479103601838","0.6204429691524066","0.5535613626259922","0.24563322654030567","4","0.11210176365599522","0.22033020793894717","0.5184285758744636","0.21008088639422012","0.24563322654030567","0.24563322654030567","0.8174781596930462","0.000917276860461834","70.48599090333903","61.90694213930064","1.1483163839078132","0.5061406710460185","0.15294450335807705","1.2948707681502738","0.12381388427860128","0.2","0.8"
"swin_fold0","finished","-","","","2026-03-10T03:22:15.000Z","1984","","128","auto","true","30","swin","4","0","0.001","1","true","val_f1","max","5","5","4","adamw","outputs/results","5","true","0","cosine","42","3","0.0001","0.8399816860298747","0.9609920303507146","9","0.6981959293188611","14","138.22104907035828","0.7161594064667945","0.8399816860298747","0.9609920303507146","0.7254037097060974","9","0.715411581821969","0.6981959293188611","0.8414216743781634","0.6897515373474223","0.7254037097060974","0.7254037097060974","0.9424723570157592","0.000697684646437889","92.24873756968736","82.61317461225892","0.2039270558998785","0.9545641031004422","0.6769793853667669","0.47458045657751335","0.6511987379259627","0.7291587205761002","0.9454425419727018"
"snn_lif_vit_fold0","finished","-","","","2026-03-09T21:59:06.000Z","19368","","128","auto","true","30","snn_lif_vit","4","0","0.001","1","true","val_f1","max","5","5","4","adamw","outputs/results","5","true","0","cosine","42","3","0.0001","0.7082927945973788","0.8118990646667633","11","0.4534361308079167","16","1198.4352581501007","0.49789407887096104","0.7082927945973788","0.8118990646667633","0.4770399472473065","11","0.48854338229814354","0.4534361308079167","0.6903210196900827","0.5606491334199596","0.4770399472473065","0.4770399472473065","0.9000787007985419","0.0005865254506203184","78.20024592023111","58.7019973673668","1.0873322699816172","0.8170956858191818","0.3612245965580673","1.3173902321905986","0.5254304734234414","0.44313705245158574","0.8914850655976787"
"snn_lif_resnet_fold0","finished","-","","","2026-03-09T19:11:33.000Z","10039","","128","auto","true","30","snn_lif_resnet","4","0","0.001","1","true","val_f1","max","5","5","4","adamw","outputs/results","5","true","0","cosine","42","3","0.0001","0.49510673610713674","0.5012098907781302","2","0.2598603094621759","7","1414.3703286647797","0.12414288355720318","0.49510673610713674","0.5012098907781302","0.2650035062890205","2","0.12105008244082428","0.2598603094621759","0.4993327897783522","0.26837790287955177","0.2650035062890205","0.2650035062890205","0.8254083408490505","0.00096935274992965","76.37613857485644","62.4792537057174","1.1205141904699891","0.6167987483860926","0.20511052574049649","1.2717947672753438","0.2727980191434266","0.2241594756558322","0.8162041485229701"
